iso639_3,iso639_1,iso639_2t,iso639_2b,name_en,name_native,family,scope,type
tus,,,,Tuscarora,,,I,L
tuu,,,,Tututni,,,I,L
tuv,,,,Turkana,,,I,L
tux,,,,Tuxináwa,,,I,E
tuy,,,,Tugen,,,I,L
tuz,,,,Turka,,,I,L
tva,,,,Vaghua,,,I,L
tvd,,,,Tsuvadi,,,I,L
tve,,,,Te'un,,,I,L
tvg,,,,Tugunese,,,I,E
tvi,,,,Tulai,,,I,L
tvk,,,,Southeast Ambrym,,,I,L
tvl,,tvl,tvl,Tuvalu,,,I,L
tvm,,,,Tela-Masbuar,,,I,L
tvn,,,,Tavoyan,,,I,L
tvo,,,,Tidore,,,I,L
tvs,,,,Taveta,,,I,L
tvt,,,,Tutsa Naga,,,I,L
tvu,,,,Tunen,,,I,L
tvw,,,,Sedoa,,,I,L
tvx,,,,Taivoan,,,I,E
tvy,,,,Timor Pidgin,,,I,E
twa,,,,Twana,,,I,E
twb,,,,Western Tawbuid,,,I,L
twc,,,,Teshenawa,,,I,E
twd,,,,Twents,,,I,L
twe,,,,Tewa (Indonesia),,,I,L
twf,,,,Northern Tiwa,,,I,L
twg,,,,Tereweng,,,I,L
twh,,,,Tai Dón,,,I,L
twi,tw,twi,twi,Twi,Twi,Niger–Congo,I,L
twl,,,,Tawara,,,I,L
twm,,,,Tawang Monpa,,,I,L
twn,,,,Twendi,,,I,L
two,,,,Tswapong,,,I,L
twp,,,,Ere,,,I,L
twq,,,,Tasawaq,,,I,L
twr,,,,Southwestern Tarahumara,,,I,L
twt,,,,Turiwára,,,I,E
twu,,,,Termanu,,,I,L
tww,,,,Tuwari,,,I,L
twx,,,,Tewe,,,I,L
twy,,,,Tawoyan,,,I,L
txa,,,,Tombonuo,,,I,L
txb,,,,Tokharian B,,,I,H
txc,,,,Tsetsaut,,,I,E
txe,,,,Totoli,,,I,L
txg,,,,Tangut,,,I,H
txh,,,,Thracian,,,I,H
txi,,,,Ikpeng,,,I,L
txj,,,,Tarjumo,,,I,L
txm,,,,Tomini,,,I,L
txn,,,,West Tarangan,,,I,L
txo,,,,Toto,,,I,L
txq,,,,Tii,,,I,L
txr,,,,Tartessian,,,I,H
txs,,,,Tonsea,,,I,L
txt,,,,Citak,,,I,L
txu,,,,Kayapó,,,I,L
txx,,,,Tatana,,,I,L
txy,,,,Tanosy Malagasy,,,I,L
tya,,,,Tauya,,,I,L
tye,,,,Kyanga,,,I,L
tyh,,,,O'du,,,I,L
tyi,,,,Teke-Tsaayi,,,I,L
tyj,,,,Tai Do,,,I,L
tyl,,,,Thu Lao,,,I,L
tyn,,,,Kombai,,,I,L
typ,,,,Thaypan,,,I,E
tyr,,,,Tai Daeng,,,I,L
tys,,,,Tày Sa Pa,,,I,L
tyt,,,,Tày Tac,,,I,L
tyu,,,,Kua,,,I,L
tyv,,tyv,tyv,Tuvinian,,,I,L
tyx,,,,Teke-Tyee,,,I,L
tyy,,,,Tiyaa,,,I,L
tyz,,,,Tày,,,I,L
tza,,,,Tanzanian Sign Language,,,I,L
tzh,,,,Tzeltal,,,I,L
tzj,,,,Tz'utujil,,,I,L
tzl,,,,Talossan,,,I,C
tzm,,,,Central Atlas Tamazight,,,I,L
tzn,,,,Tugun,,,I,L
tzo,,,,Tzotzil,,,I,L
tzx,,,,Tabriak,,,I,L
uam,,,,Uamué,,,I,E
uan,,,,Kuan,,,I,L
uar,,,,Tairuma,,,I,L
uba,,,,Ubang,,,I,L
ubi,,,,Ubi,,,I,L
ubl,,,,Buhi'non Bikol,,,I,L
ubr,,,,Ubir,,,I,L
ubu,,,,Umbu-Ungu,,,I,L
uby,,,,Ubykh,,,I,E
uda,,,,Uda,,,I,L
ude,,,,Udihe,,,I,L
udg,,,,Muduga,,,I,L
udi,,,,Udi,,,I,L
udj,,,,Ujir,,,I,L
udl,,,,Wuzlam,,,I,L
udm,,udm,udm,Udmurt,,,I,L
udu,,,,Uduk,,,I,L
ues,,,,Kioko,,,I,L
ufi,,,,Ufim,,,I,L
uga,,uga,uga,Ugaritic,,,I,H
ugb,,,,Kuku-Ugbanh,,,I,E
uge,,,,Ughele,,,I,L
ugh,,,,Kubachi,,,I,L
ugn,,,,Ugandan Sign Language,,,I,L
ugo,,,,Ugong,,,I,L
ugy,,,,Uruguayan Sign Language,,,I,L
uha,,,,Uhami,,,I,L
uhn,,,,Damal,,,I,L
uig,ug,uig,uig,Uighur,"ئۇيغۇرچە‎, Uyghurche",Turkic,I,L
uis,,,,Uisai,,,I,L
uiv,,,,Iyive,,,I,L
uji,,,,Tanjijili,,,I,L
uka,,,,Kaburi,,,I,L
ukg,,,,Ukuriguma,,,I,L
ukh,,,,Ukhwejo,,,I,L
uki,,,,Kui (India),,,I,L
ukk,,,,Muak Sa-aak,,,I,L
ukl,,,,Ukrainian Sign Language,,,I,L
ukp,,,,Ukpe-Bayobiri,,,I,L
ukq,,,,Ukwa,,,I,L
ukr,uk,ukr,ukr,Ukrainian,Українська,Indo-European,I,L
uks,,,,Urubú-Kaapor Sign Language,,,I,L
uku,,,,Ukue,,,I,L
ukv,,,,Kuku,,,I,L
ukw,,,,Ukwuani-Aboh-Ndoni,,,I,L
uky,,,,Kuuk-Yak,,,I,E
ula,,,,Fungwa,,,I,L
ulb,,,,Ulukwumi,,,I,L
ulc,,,,Ulch,,,I,L
ule,,,,Lule,,,I,E
ulf,,,,Usku,,,I,L
uli,,,,Ulithian,,,I,L
ulk,,,,Meriam Mir,,,I,L
ull,,,,Ullatan,,,I,L
ulm,,,,Ulumanda',,,I,L
uln,,,,Unserdeutsch,,,I,L
ulu,,,,Uma' Lung,,,I,L
ulw,,,,Ulwa,,,I,L
uly,,,,Buli,,,I,L
uma,,,,Umatilla,,,I,L
umb,,umb,umb,Umbundu,,,I,L
umc,,,,Marrucinian,,,I,H
umd,,,,Umbindhamu,,,I,E
umg,,,,Morrobalama,,,I,E
umi,,,,Ukit,,,I,L
umm,,,,Umon,,,I,L
umn,,,,Makyan Naga,,,I,L
umo,,,,Umotína,,,I,E
ump,,,,Umpila,,,I,L
umr,,,,Umbugarla,,,I,E
ums,,,,Pendau,,,I,L
umu,,,,Munsee,,,I,L
una,,,,North Watut,,,I,L
und,,und,und,Undetermined,,,S,S
une,,,,Uneme,,,I,L
ung,,,,Ngarinyin,,,I,L
uni,,,,Uni,,,I,L
unk,,,,Enawené-Nawé,,,I,L
unm,,,,Unami,,,I,E
unn,,,,Kurnai,,,I,L
unr,,,,Mundari,,,I,L
unu,,,,Unubahe,,,I,L
unx,,,,Munda,,,I,L
unz,,,,Unde Kaili,,,I,L
uon,,,,Kulon,,,I,E
upi,,,,Umeda,,,I,L
upv,,,,Uripiv-Wala-Rano-Atchin,,,I,L
ura,,,,Urarina,,,I,L
urb,,,,Urubú-Kaapor,,,I,L
urc,,,,Urningangg,,,I,E
urd,ur,urd,urd,Urdu,اردو,Indo-European,I,L
ure,,,,Uru,,,I,L
urf,,,,Uradhi,,,I,E
urg,,,,Urigina,,,I,L
urh,,,,Urhobo,,,I,L
uri,,,,Urim,,,I,L
urk,,,,Urak Lawoi',,,I,L
url,,,,Urali,,,I,L
urm,,,,Urapmin,,,I,L
urn,,,,Uruangnirin,,,I,L
uro,,,,Ura (Papua New Guinea),,,I,L
urp,,,,Uru-Pa-In,,,I,L
urr,,,,Lehalurup,,,I,L
urt,,,,Urat,,,I,L
uru,,,,Urumi,,,I,E
urv,,,,Uruava,,,I,E
urw,,,,Sop,,,I,L
urx,,,,Urimo,,,I,L
ury,,,,Orya,,,I,L
urz,,,,Uru-Eu-Wau-Wau,,,I,L
usa,,,,Usarufa,,,I,L
ush,,,,Ushojo,,,I,L
usi,,,,Usui,,,I,L
usk,,,,Usaghade,,,I,L
usp,,,,Uspanteco,,,I,L
uss,,,,us-Saare,,,I,L
usu,,,,Uya,,,I,L
uta,,,,Otank,,,I,L
ute,,,,Ute-Southern Paiute,,,I,L
uth,,,,ut-Hun,,,I,L
utp,,,,Amba (Solomon Islands),,,I,L
utr,,,,Etulo,,,I,L
utu,,,,Utu,,,I,L
uum,,,,Urum,,,I,L
uur,,,,Ura (Vanuatu),,,I,L
uuu,,,,U,,,I,L
uve,,,,West Uvean,,,I,L
uvh,,,,Uri,,,I,L
uvl,,,,Lote,,,I,L
uwa,,,,Kuku-Uwanh,,,I,L
uya,,,,Doko-Uyanga,,,I,L
uzb,uz,uzb,uzb,Uzbek,"Oʻzbek, Ўзбек, أۇزبېك‎",Turkic,M,L
uzn,,,,Northern Uzbek,,,I,L
uzs,,,,Southern Uzbek,,,I,L
vaa,,,,Vaagri Booli,,,I,L
vae,,,,Vale,,,I,L
vaf,,,,Vafsi,,,I,L
vag,,,,Vagla,,,I,L
vah,,,,Varhadi-Nagpuri,,,I,L
vai,,vai,vai,Vai,,,I,L
vaj,,,,Sekele,,,I,L
val,,,,Vehes,,,I,L
vam,,,,Vanimo,,,I,L
van,,,,Valman,,,I,L
vao,,,,Vao,,,I,L
vap,,,,Vaiphei,,,I,L
var,,,,Huarijio,,,I,L
vas,,,,Vasavi,,,I,L
vau,,,,Vanuma,,,I,L
vav,,,,Varli,,,I,L
vay,,,,Wayu,,,I,L
vbb,,,,Southeast Babar,,,I,L
vbk,,,,Southwestern Bontok,,,I,L
vec,,,,Venetian,,,I,L
ved,,,,Veddah,,,I,L
vel,,,,Veluws,,,I,L
vem,,,,Vemgo-Mabas,,,I,L
ven,ve,ven,ven,Venda,Tshivenḓa,Niger–Congo,I,L
veo,,,,Ventureño,,,I,E
vep,,,,Veps,,,I,L
ver,,,,Mom Jango,,,I,L
vgr,,,,Vaghri,,,I,L
vgt,,,,Vlaamse Gebarentaal,,,I,L
vic,,,,Virgin Islands Creole English,,,I,L
vid,,,,Vidunda,,,I,L
vie,vi,vie,vie,Vietnamese,Tiếng Việt,Austroasiatic,I,L
vif,,,,Vili,,,I,L
vig,,,,Viemo,,,I,L
vil,,,,Vilela,,,I,L
vin,,,,Vinza,,,I,L
vis,,,,Vishavan,,,I,L
vit,,,,Viti,,,I,L
viv,,,,Iduna,,,I,L
vjk,,,,Bajjika,,,I,L
vka,,,,Kariyarra,,,I,E
vkj,,,,Kujarge,,,I,L
vkk,,,,Kaur,,,I,L
vkl,,,,Kulisusu,,,I,L
vkm,,,,Kamakan,,,I,E
vkn,,,,Koro Nulu,,,I,L
vko,,,,Kodeoha,,,I,L
vkp,,,,Korlai Creole Portuguese,,,I,L
vkt,,,,Tenggarong Kutai Malay,,,I,L
vku,,,,Kurrama,,,I,L
vkz,,,,Koro Zuba,,,I,L
vlp,,,,Valpei,,,I,L
vls,,,,Vlaams,,,I,L
vma,,,,Martuyhunira,,,I,E
vmb,,,,Barbaram,,,I,E
vmc,,,,Juxtlahuaca Mixtec,,,I,L
vmd,,,,Mudu Koraga,,,I,L
vme,,,,East Masela,,,I,L
vmf,,,,Mainfränkisch,,,I,L
vmg,,,,Lungalunga,,,I,L
vmh,,,,Maraghei,,,I,L
vmi,,,,Miwa,,,I,E
vmj,,,,Ixtayutla Mixtec,,,I,L
vmk,,,,Makhuwa-Shirima,,,I,L
vml,,,,Malgana,,,I,E
vmm,,,,Mitlatongo Mixtec,,,I,L
vmp,,,,Soyaltepec Mazatec,,,I,L
vmq,,,,Soyaltepec Mixtec,,,I,L
vmr,,,,Marenje,,,I,L
vms,,,,Moksela,,,I,E
vmu,,,,Muluridyi,,,I,E
vmv,,,,Valley Maidu,,,I,E
vmw,,,,Makhuwa,,,I,L
vmx,,,,Tamazola Mixtec,,,I,L
vmy,,,,Ayautla Mazatec,,,I,L
vmz,,,,Mazatlán Mazatec,,,I,L
vnk,,,,Vano,,,I,L
vnm,,,,Vinmavis,,,I,L
vnp,,,,Vunapu,,,I,L
vol,vo,vol,vol,Volapük,Volapük,Constructed,I,C
vor,,,,Voro,,,I,L
vot,,vot,vot,Votic,,,I,L
vra,,,,Vera'a,,,I,L
vro,,,,Võro,,,I,L
vrs,,,,Varisi,,,I,L
vrt,,,,Burmbar,,,I,L
vsi,,,,Moldova Sign Language,,,I,L
vsl,,,,Venezuelan Sign Language,,,I,L
vsn,,,,Vedic Sanskrit,,,I,H
vsv,,,,Valencian Sign Language,,,I,L
vto,,,,Vitou,,,I,L
vum,,,,Vumbu,,,I,L
vun,,,,Vunjo,,,I,L
vut,,,,Vute,,,I,L
vwa,,,,Awa (China),,,I,L
waa,,,,Walla Walla,,,I,L
wab,,,,Yote,,,I,L
wac,,,,Wasco-Wishram,,,I,E
wad,,,,Wamesa,,,I,L
wae,,,,Walser,,,I,L
waf,,,,Wakoná,,,I,E
wag,,,,Wa'ema,,,I,L
wah,,,,Watubela,,,I,L
wai,,,,Wares,,,I,L
waj,,,,Waffa,,,I,L
wal,,wal,wal,Wolaytta,,,I,L
wam,,,,Wampanoag,,,I,E
wan,,,,Wan,,,I,L
wao,,,,Wappo,,,I,E
wap,,,,Wapishana,,,I,L
waq,,,,Wagiman,,,I,L
war,,war,war,Waray (Philippines),,,I,L
was,,was,was,Washo,,,I,L
wat,,,,Kaninuwa,,,I,L
wau,,,,Waurá,,,I,L
wav,,,,Waka,,,I,L
waw,,,,Waiwai,,,I,L
wax,,,,Watam,,,I,L
way,,,,Wayana,,,I,L
waz,,,,Wampur,,,I,L
wba,,,,Warao,,,I,L
wbb,,,,Wabo,,,I,L
wbe,,,,Waritai,,,I,L
wbf,,,,Wara,,,I,L
wbh,,,,Wanda,,,I,L
wbi,,,,Vwanji,,,I,L
wbj,,,,Alagwa,,,I,L
wbk,,,,Waigali,,,I,L
wbl,,,,Wakhi,,,I,L
wbm,,,,Wa,,,I,L
wbp,,,,Warlpiri,,,I,L
wbq,,,,Waddar,,,I,L
wbr,,,,Wagdi,,,I,L
wbs,,,,West Bengal Sign Language,,,I,L
wbt,,,,Warnman,,,I,L
wbv,,,,Wajarri,,,I,L
wbw,,,,Woi,,,I,L
wca,,,,Yanomámi,,,I,L
wci,,,,Waci Gbe,,,I,L
wdd,,,,Wandji,,,I,L
wdg,,,,Wadaginam,,,I,L
wdj,,,,Wadjiginy,,,I,L
wdk,,,,Wadikali,,,I,E
wdt,,,,Wendat,,,I,L
wdu,,,,Wadjigu,,,I,E
wdy,,,,Wadjabangayi,,,I,E
wea,,,,Wewaw,,,I,E
wec,,,,Wè Western,,,I,L
wed,,,,Wedau,,,I,L
weg,,,,Wergaia,,,I,L
weh,,,,Weh,,,I,L
wei,,,,Kiunum,,,I,L
wem,,,,Weme Gbe,,,I,L
weo,,,,Wemale,,,I,L
wep,,,,Westphalien,,,I,L
wer,,,,Weri,,,I,L
wes,,,,Cameroon Pidgin,,,I,L
wet,,,,Perai,,,I,L
weu,,,,Rawngtu Chin,,,I,L
wew,,,,Wejewa,,,I,L
wfg,,,,Yafi,,,I,L
wga,,,,Wagaya,,,I,E
wgb,,,,Wagawaga,,,I,L
wgg,,,,Wangkangurru,,,I,E
wgi,,,,Wahgi,,,I,L
wgo,,,,Waigeo,,,I,L
wgu,,,,Wirangu,,,I,E
wgy,,,,Warrgamay,,,I,L
wha,,,,Sou Upaa,,,I,L
whg,,,,North Wahgi,,,I,L
whk,,,,Wahau Kenyah,,,I,L
whu,,,,Wahau Kayan,,,I,L
wib,,,,Southern Toussian,,,I,L
wic,,,,Wichita,,,I,E
wie,,,,Wik-Epa,,,I,E
wif,,,,Wik-Keyangan,,,I,E
wig,,,,Wik Ngathan,,,I,L
wih,,,,Wik-Me'anha,,,I,L
wii,,,,Minidien,,,I,L
wij,,,,Wik-Iiyanh,,,I,L
wik,,,,Wikalkan,,,I,L
wil,,,,Wilawila,,,I,E
wim,,,,Wik-Mungkan,,,I,L
win,,,,Ho-Chunk,,,I,L
wir,,,,Wiraféd,,,I,E
wiu,,,,Wiru,,,I,L
wiv,,,,Vitu,,,I,L
wiy,,,,Wiyot,,,I,E
wja,,,,Waja,,,I,L
wji,,,,Warji,,,I,L
wka,,,,Kw'adza,,,I,E
wkb,,,,Kumbaran,,,I,L
wkd,,,,Wakde,,,I,L
wkl,,,,Kalanadi,,,I,L
wkr,,,,Keerray-Woorroong,,,I,L
wku,,,,Kunduvadi,,,I,L
wkw,,,,Wakawaka,,,I,E
wky,,,,Wangkayutyuru,,,I,E
wla,,,,Walio,,,I,L
wlc,,,,Mwali Comorian,,,I,L
wle,,,,Wolane,,,I,L
wlg,,,,Kunbarlang,,,I,L
wlh,,,,Welaun,,,I,L
wli,,,,Waioli,,,I,L
wlk,,,,Wailaki,,,I,E
wll,,,,Wali (Sudan),,,I,L
wlm,,,,Middle Welsh,,,I,H
wln,wa,wln,wln,Walloon,walon,Indo-European,I,L
wlo,,,,Wolio,,,I,L
wlr,,,,Wailapa,,,I,L
wls,,,,Wallisian,,,I,L
wlu,,,,Wuliwuli,,,I,E
wlv,,,,Wichí Lhamtés Vejoz,,,I,L
wlw,,,,Walak,,,I,L
wlx,,,,Wali (Ghana),,,I,L
wly,,,,Waling,,,I,E
wma,,,,Mawa (Nigeria),,,I,E
wmb,,,,Wambaya,,,I,L
wmc,,,,Wamas,,,I,L
wmd,,,,Mamaindé,,,I,L
wme,,,,Wambule,,,I,L
wmg,,,,Western Minyag,,,I,L
wmh,,,,Waima'a,,,I,L
wmi,,,,Wamin,,,I,E
wmm,,,,Maiwa (Indonesia),,,I,L
wmn,,,,Waamwang,,,I,E
wmo,,,,Wom (Papua New Guinea),,,I,L
wms,,,,Wambon,,,I,L
wmt,,,,Walmajarri,,,I,L
wmw,,,,Mwani,,,I,L
wmx,,,,Womo,,,I,L
wnb,,,,Mokati,,,I,L
wnc,,,,Wantoat,,,I,L
wnd,,,,Wandarang,,,I,E
wne,,,,Waneci,,,I,L
wng,,,,Wanggom,,,I,L
wni,,,,Ndzwani Comorian,,,I,L
wnk,,,,Wanukaka,,,I,L
wnm,,,,Wanggamala,,,I,E
wnn,,,,Wunumara,,,I,E
wno,,,,Wano,,,I,L
wnp,,,,Wanap,,,I,L
wnu,,,,Usan,,,I,L
wnw,,,,Wintu,,,I,L
wny,,,,Wanyi,,,I,L
woa,,,,Kuwema,,,I,L
wob,,,,Wè Northern,,,I,L
woc,,,,Wogeo,,,I,L
wod,,,,Wolani,,,I,L
woe,,,,Woleaian,,,I,L
wof,,,,Gambian Wolof,,,I,L
wog,,,,Wogamusin,,,I,L
woi,,,,Kamang,,,I,L
wok,,,,Longto,,,I,L
wol,wo,wol,wol,Wolof,Wollof,Niger–Congo,I,L
wom,,,,Wom (Nigeria),,,I,L
won,,,,Wongo,,,I,L
woo,,,,Manombai,,,I,L
wor,,,,Woria,,,I,L
wos,,,,Hanga Hundi,,,I,L
wow,,,,Wawonii,,,I,L
woy,,,,Weyto,,,I,E
wpc,,,,Maco,,,I,L
wrb,,,,Waluwarra,,,I,E
wrg,,,,Warungu,,,I,E
wrh,,,,Wiradjuri,,,I,E
wri,,,,Wariyangga,,,I,E
wrk,,,,Garrwa,,,I,L
wrl,,,,Warlmanpa,,,I,L
wrm,,,,Warumungu,,,I,L
wrn,,,,Warnang,,,I,L
wro,,,,Worrorra,,,I,E
wrp,,,,Waropen,,,I,L
wrr,,,,Wardaman,,,I,L
wrs,,,,Waris,,,I,L
wru,,,,Waru,,,I,L
wrv,,,,Waruna,,,I,L
wrw,,,,Gugu Warra,,,I,E
wrx,,,,Wae Rana,,,I,L
wry,,,,Merwari,,,I,L
wrz,,,,Waray (Australia),,,I,E
wsa,,,,Warembori,,,I,L
wsg,,,,Adilabad Gondi,,,I,L
wsi,,,,Wusi,,,I,L
wsk,,,,Waskia,,,I,L
wsr,,,,Owenia,,,I,L
wss,,,,Wasa,,,I,L
wsu,,,,Wasu,,,I,E
wsv,,,,Wotapuri-Katarqalai,,,I,E
wtb,,,,Matambwe,,,I,L
wtf,,,,Watiwa,,,I,L
wth,,,,Wathawurrung,,,I,E
wti,,,,Berta,,,I,L
wtk,,,,Watakataui,,,I,L
wtm,,,,Mewati,,,I,L
wtw,,,,Wotu,,,I,L
wua,,,,Wikngenchera,,,I,L
wub,,,,Wunambal,,,I,L
wud,,,,Wudu,,,I,L
wuh,,,,Wutunhua,,,I,L
wul,,,,Silimo,,,I,L
wum,,,,Wumbvu,,,I,L
wun,,,,Bungu,,,I,L
wur,,,,Wurrugu,,,I,E
wut,,,,Wutung,,,I,L
wuu,,,,Wu Chinese,,,I,L
wuv,,,,Wuvulu-Aua,,,I,L
wux,,,,Wulna,,,I,L
wuy,,,,Wauyai,,,I,L
wwa,,,,Waama,,,I,L
wwb,,,,Wakabunga,,,I,E
wwo,,,,Wetamut,,,I,L
wwr,,,,Warrwa,,,I,E
www,,,,Wawa,,,I,L
wxa,,,,Waxianghua,,,I,L
wxw,,,,Wardandi,,,I,E
wyb,,,,Wangaaybuwan-Ngiyambaa,,,I,L
wyi,,,,Woiwurrung,,,I,E
wym,,,,Wymysorys,,,I,L
wyn,,,,Wyandot,,,I,L
wyr,,,,Wayoró,,,I,L
wyy,,,,Western Fijian,,,I,L
xaa,,,,Andalusian Arabic,,,I,H
xab,,,,Sambe,,,I,L
xac,,,,Kachari,,,I,L
xad,,,,Adai,,,I,E
xae,,,,Aequian,,,I,H
xag,,,,Aghwan,,,I,H
xai,,,,Kaimbé,,,I,E
xaj,,,,Ararandewára,,,I,E
xak,,,,Máku,,,I,E
xal,,xal,xal,Kalmyk,,,I,L
xam,,,,ǀXam,,,I,E
xan,,,,Xamtanga,,,I,L
xao,,,,Khao,,,I,L
xap,,,,Apalachee,,,I,E
xaq,,,,Aquitanian,,,I,H
xar,,,,Karami,,,I,E
xas,,,,Kamas,,,I,E
xat,,,,Katawixi,,,I,L
xau,,,,Kauwera,,,I,L
xav,,,,Xavánte,,,I,L
xaw,,,,Kawaiisu,,,I,L
xay,,,,Kayan Mahakam,,,I,L
xbb,,,,Lower Burdekin,,,I,E
xbc,,,,Bactrian,,,I,H
xbd,,,,Bindal,,,I,E
xbe,,,,Bigambal,,,I,E
xbg,,,,Bunganditj,,,I,E
xbi,,,,Kombio,,,I,L
xbj,,,,Birrpayi,,,I,E
xbm,,,,Middle Breton,,,I,H
xbn,,,,Kenaboi,,,I,E
xbo,,,,Bolgarian,,,I,H
xbp,,,,Bibbulman,,,I,E
xbr,,,,Kambera,,,I,L
xbw,,,,Kambiwá,,,I,E
xby,,,,Batjala,,,I,L
xcb,,,,Cumbric,,,I,H
xcc,,,,Camunic,,,I,H
xce,,,,Celtiberian,,,I,H
xcg,,,,Cisalpine Gaulish,,,I,H
xch,,,,Chemakum,,,I,E
xcl,,,,Classical Armenian,,,I,H
xcm,,,,Comecrudo,,,I,E
xcn,,,,Cotoname,,,I,E
xco,,,,Chorasmian,,,I,H
xcr,,,,Carian,,,I,H
xct,,,,Classical Tibetan,,,I,H
xcu,,,,Curonian,,,I,H
xcv,,,,Chuvantsy,,,I,E
xcw,,,,Coahuilteco,,,I,E
xcy,,,,Cayuse,,,I,E
xda,,,,Darkinyung,,,I,L
xdc,,,,Dacian,,,I,H
xdk,,,,Dharuk,,,I,E
xdm,,,,Edomite,,,I,H
xdo,,,,Kwandu,,,I,L
xdq,,,,Kaitag,,,I,L
xdy,,,,Malayic Dayak,,,I,L
xeb,,,,Eblan,,,I,H
xed,,,,Hdi,,,I,L
xeg,,,,ǁXegwi,,,I,E
xel,,,,Kelo,,,I,L
xem,,,,Kembayan,,,I,L
xep,,,,Epi-Olmec,,,I,H
xer,,,,Xerénte,,,I,L
xes,,,,Kesawai,,,I,L
xet,,,,Xetá,,,I,L
xeu,,,,Keoru-Ahia,,,I,L
xfa,,,,Faliscan,,,I,H
xga,,,,Galatian,,,I,H
xgb,,,,Gbin,,,I,E
xgd,,,,Gudang,,,I,E
xgf,,,,Gabrielino-Fernandeño,,,I,E
xgg,,,,Goreng,,,I,E
xgi,,,,Garingbal,,,I,E
xgl,,,,Galindan,,,I,H
xgm,,,,Dharumbal,,,I,E
xgr,,,,Garza,,,I,E
xgu,,,,Unggumi,,,I,L
xgw,,,,Guwa,,,I,E
xha,,,,Harami,,,I,H
xhc,,,,Hunnic,,,I,H
xhd,,,,Hadrami,,,I,H
xhe,,,,Khetrani,,,I,L
xhm,,,,Middle Khmer (1400 to 1850 CE),,,I,H
xho,xh,xho,xho,Xhosa,isiXhosa,Niger–Congo,I,L
xhr,,,,Hernican,,,I,H
xht,,,,Hattic,,,I,H
xhu,,,,Hurrian,,,I,H
xhv,,,,Khua,,,I,L
xib,,,,Iberian,,,I,H
xii,,,,Xiri,,,I,L
xil,,,,Illyrian,,,I,H
xin,,,,Xinca,,,I,E
xir,,,,Xiriâna,,,I,E
xis,,,,Kisan,,,I,L
xiv,,,,Indus Valley Language,,,I,H
xiy,,,,Xipaya,,,I,L
xjb,,,,Minjungbal,,,I,E
xjt,,,,Jaitmatang,,,I,E
xka,,,,Kalkoti,,,I,L
xkb,,,,Northern Nago,,,I,L
xkc,,,,Kho'ini,,,I,L
xkd,,,,Mendalam Kayan,,,I,L
xke,,,,Kereho,,,I,L
xkf,,,,Khengkha,,,I,L
xkg,,,,Kagoro,,,I,L
xki,,,,Kenyan Sign Language,,,I,L
xkj,,,,Kajali,,,I,L
xkk,,,,Kachok,,,I,L
xkl,,,,Mainstream Kenyah,,,I,L
xkn,,,,Kayan River Kayan,,,I,L
xko,,,,Kiorr,,,I,L
xkp,,,,Kabatei,,,I,L
xkq,,,,Koroni,,,I,L
xkr,,,,Xakriabá,,,I,E
xks,,,,Kumbewaha,,,I,L
xkt,,,,Kantosi,,,I,L
xku,,,,Kaamba,,,I,L
xkv,,,,Kgalagadi,,,I,L
xkw,,,,Kembra,,,I,L
xkx,,,,Karore,,,I,L
xky,,,,Uma' Lasan,,,I,L
xkz,,,,Kurtokha,,,I,L
xla,,,,Kamula,,,I,L
xlb,,,,Loup B,,,I,E
xlc,,,,Lycian,,,I,H
xld,,,,Lydian,,,I,H
xle,,,,Lemnian,,,I,H
xlg,,,,Ligurian (Ancient),,,I,H
xli,,,,Liburnian,,,I,H
xln,,,,Alanic,,,I,H
xlo,,,,Loup A,,,I,E
xlp,,,,Lepontic,,,I,H
xls,,,,Lusitanian,,,I,H
xlu,,,,Cuneiform Luwian,,,I,H
xly,,,,Elymian,,,I,H
xma,,,,Mushungulu,,,I,L
xmb,,,,Mbonga,,,I,L
xmc,,,,Makhuwa-Marrevone,,,I,L
xmd,,,,Mbudum,,,I,L
xme,,,,Median,,,I,H
xmf,,,,Mingrelian,,,I,L
xmg,,,,Mengaka,,,I,L
xmh,,,,Kugu-Muminh,,,I,L
xmj,,,,Majera,,,I,L
xmk,,,,Ancient Macedonian,,,I,H
xml,,,,Malaysian Sign Language,,,I,L
xmm,,,,Manado Malay,,,I,L
xmn,,,,Manichaean Middle Persian,,,I,H
xmo,,,,Morerebi,,,I,L
xmp,,,,Kuku-Mu'inh,,,I,E
xmq,,,,Kuku-Mangk,,,I,E
xmr,,,,Meroitic,,,I,H
xms,,,,Moroccan Sign Language,,,I,L
xmt,,,,Matbat,,,I,L
xmu,,,,Kamu,,,I,E
xmv,,,,Antankarana Malagasy,,,I,L
xmw,,,,Tsimihety Malagasy,,,I,L
xmx,,,,Salawati,,,I,L
xmy,,,,Mayaguduna,,,I,L
xmz,,,,Mori Bawah,,,I,L
xna,,,,Ancient North Arabian,,,I,H
xnb,,,,Kanakanabu,,,I,L
xng,,,,Middle Mongolian,,,I,H
xnh,,,,Kuanhua,,,I,L
xni,,,,Ngarigu,,,I,E
xnj,,,,Ngoni (Tanzania),,,I,L
xnk,,,,Nganakarti,,,I,E
xnm,,,,Ngumbarl,,,I,E
xnn,,,,Northern Kankanay,,,I,L
xno,,,,Anglo-Norman,,,I,H
xnq,,,,Ngoni (Mozambique),,,I,L
xnr,,,,Kangri,,,I,L
